r,theta,mass
0.41,0.04,0.370151
0.41,0.05,0.368752
0.41,0.06,0.365203
0.41,0.07,0.364536
0.41,0.08,0.361125
0.41,0.09,0.358856
0.41,0.1,0.356859
0.41,0.11,0.355119
0.41,0.12,0.353151
0.41,0.13,0.351046
0.41,0.14,0.349111
0.41,0.15,0.346159
0.41,0.16,0.345239
0.41,0.17,0.343769
0.41,0.18,0.341455
0.41,0.19,0.339043
0.41,0.2,0.337441
0.41,0.21,0.336518
0.41,0.22,0.336742
0.41,0.23,0.335087
0.41,0.24,0.332927
0.41,0.25,0.33192
0.41,0.26,0.331169
0.41,0.27,0.330408
0.41,0.28,0.328581
0.41,0.29,0.327238
0.41,0.3,0.328287
0.41,0.31,0.327165
0.41,0.32,0.32461
0.41,0.33,0.325248
0.41,0.34,0.324946
0.41,0.35,0.326134
0.41,0.36,0.324652
0.41,0.37,0.324376
0.41,0.38,0.323234
0.41,0.39,0.323471
0.41,0.4,0.324009
0.41,0.41,0.323863
0.41,0.42,0.324575
0.41,0.43,0.323905
0.41,0.44,0.325276
0.41,0.45,0.326073
0.41,0.46,0.325093
0.41,0.47,0.326633
0.41,0.48,0.3268
0.41,0.49,0.326717
0.41,0.5,0.329354
0.41,0.51,0.330172
0.41,0.52,0.331375
0.41,0.53,0.332145
0.41,0.54,0.333266
0.41,0.55,0.334302
0.41,0.56,0.335021
0.41,0.57,0.336966
0.41,0.58,0.337559
0.41,0.59,0.33893
0.41,0.6,0.342577
0.41,0.61,0.34237
0.41,0.62,0.344264
0.41,0.63,0.347048
0.41,0.64,0.34911
0.41,0.65,0.350518
0.41,0.66,0.352896
0.41,0.67,0.354655
0.41,0.68,0.356798
0.41,0.69,0.357393
0.41,0.7,0.361216
0.41,0.71,0.362698
0.41,0.72,0.365394
0.41,0.73,0.368146
0.41,0.74,0.370827
0.41,0.75,0.373332
0.41,0.76,0.375697
0.41,0.77,0.378272
0.41,0.78,0.3805
0.42,0,0.377791
0.42,0.01,0.375234
0.42,0.02,0.373013
0.42,0.03,0.368985
0.42,0.04,0.367321
0.42,0.05,0.364838
0.42,0.06,0.362251
0.42,0.07,0.358945
0.42,0.08,0.358445
0.42,0.09,0.354661
0.42,0.1,0.35223
0.42,0.11,0.350567
0.42,0.12,0.348029
0.42,0.13,0.345953
0.42,0.14,0.343557
0.42,0.15,0.342149
0.42,0.16,0.340834
0.42,0.17,0.338785
0.42,0.18,0.336636
0.42,0.19,0.335256
0.42,0.2,0.332001
0.42,0.21,0.331684
0.42,0.22,0.328673
0.42,0.23,0.328952
0.42,0.24,0.327319
0.42,0.25,0.32747
0.42,0.26,0.325596
0.42,0.27,0.325039
0.42,0.28,0.32331
0.42,0.29,0.321522
0.42,0.3,0.321475
0.42,0.31,0.320388
0.42,0.32,0.318967
0.42,0.33,0.31901
0.42,0.34,0.319032
0.42,0.35,0.319196
0.42,0.36,0.318987
0.42,0.37,0.317759
0.42,0.38,0.318099
0.42,0.39,0.317854
0.42,0.4,0.318057
0.42,0.41,0.31807
0.42,0.42,0.317755
0.42,0.43,0.318424
0.42,0.44,0.317781
0.42,0.45,0.319127
0.42,0.46,0.319401
0.42,0.47,0.32066
0.42,0.48,0.321799
0.42,0.49,0.321335
0.42,0.5,0.323533
0.42,0.51,0.32284
0.42,0.52,0.325072
0.42,0.53,0.325939
0.42,0.54,0.327494
0.42,0.55,0.327983
0.42,0.56,0.330396
0.42,0.57,0.331163
0.42,0.58,0.332927
0.42,0.59,0.333758
0.42,0.6,0.336429
0.42,0.61,0.337385
0.42,0.62,0.340117
0.42,0.63,0.342131
0.42,0.64,0.343972
0.42,0.65,0.3464
0.42,0.66,0.347924
0.42,0.67,0.350029
0.42,0.68,0.352011
0.42,0.69,0.354496
0.42,0.7,0.356097
0.42,0.71,0.35909
0.42,0.72,0.360263
0.42,0.73,0.364316
0.42,0.74,0.366047
0.42,0.75,0.369465
0.42,0.76,0.371414
0.42,0.77,0.375079
0.42,0.78,0.376819
0.43,0,0.373911
0.43,0.01,0.37287
0.43,0.02,0.369551
0.43,0.03,0.36564
0.43,0.04,0.3631
0.43,0.05,0.360515
0.43,0.06,0.35802
0.43,0.07,0.35516
0.43,0.08,0.353462
0.43,0.09,0.349647
0.43,0.1,0.34785
0.43,0.11,0.347164
0.43,0.12,0.344164
0.43,0.13,0.341547
0.43,0.14,0.338888
0.43,0.15,0.336847
0.43,0.16,0.3351
0.43,0.17,0.334239
0.43,0.18,0.332387
0.43,0.19,0.330523
0.43,0.2,0.327377
0.43,0.21,0.326129
0.43,0.22,0.325224
0.43,0.23,0.323769
0.43,0.24,0.321813
0.43,0.25,0.320913
0.43,0.26,0.319181
0.43,0.27,0.317716
0.43,0.28,0.317197
0.43,0.29,0.317369
0.43,0.3,0.31636
0.43,0.31,0.315079
0.43,0.32,0.314238
0.43,0.33,0.31442
0.43,0.34,0.312281
0.43,0.35,0.31279
0.43,0.36,0.312434
0.43,0.37,0.31236
0.43,0.38,0.31221
0.43,0.39,0.311285
0.43,0.4,0.311783
0.43,0.41,0.31266
0.43,0.42,0.312308
0.43,0.43,0.312399
0.43,0.44,0.313491
0.43,0.45,0.313935
0.43,0.46,0.315084
0.43,0.47,0.314443
0.43,0.48,0.315009
0.43,0.49,0.31644
0.43,0.5,0.318582
0.43,0.51,0.318543
0.43,0.52,0.318527
0.43,0.53,0.319895
0.43,0.54,0.322909
0.43,0.55,0.323402
0.43,0.56,0.324129
0.43,0.57,0.326059
0.43,0.58,0.327871
0.43,0.59,0.329621
0.43,0.6,0.332072
0.43,0.61,0.333227
0.43,0.62,0.334377
0.43,0.63,0.338166
0.43,0.64,0.338556
0.43,0.65,0.340677
0.43,0.66,0.343507
0.43,0.67,0.344732
0.43,0.68,0.347289
0.43,0.69,0.350101
0.43,0.7,0.352243
0.43,0.71,0.354985
0.43,0.72,0.356634
0.43,0.73,0.360563
0.43,0.74,0.363503
0.43,0.75,0.365985
0.43,0.76,0.367837
0.43,0.77,0.370716
0.43,0.78,0.374005
0.44,0,0.372399
0.44,0.01,0.369028
0.44,0.02,0.367143
0.44,0.03,0.36261
0.44,0.04,0.360582
0.44,0.05,0.35802
0.44,0.06,0.353796
0.44,0.07,0.351683
0.44,0.08,0.34969
0.44,0.09,0.346498
0.44,0.1,0.343921
0.44,0.11,0.342191
0.44,0.12,0.340005
0.44,0.13,0.337116
0.44,0.14,0.334811
0.44,0.15,0.33247
0.44,0.16,0.330461
0.44,0.17,0.328838
0.44,0.18,0.326792
0.44,0.19,0.324974
0.44,0.2,0.323481
0.44,0.21,0.322107
0.44,0.22,0.320406
0.44,0.23,0.318566
0.44,0.24,0.317017
0.44,0.25,0.31575
0.44,0.26,0.314507
0.44,0.27,0.313952
0.44,0.28,0.312055
0.44,0.29,0.309997
0.44,0.3,0.310851
0.44,0.31,0.308654
0.44,0.32,0.309747
0.44,0.33,0.308461
0.44,0.34,0.308047
0.44,0.35,0.30745
0.44,0.36,0.307381
0.44,0.37,0.306359
0.44,0.38,0.306352
0.44,0.39,0.306801
0.44,0.4,0.306941
0.44,0.41,0.306395
0.44,0.42,0.30676
0.44,0.43,0.307538
0.44,0.44,0.307524
0.44,0.45,0.307656
0.44,0.46,0.309002
0.44,0.47,0.309958
0.44,0.48,0.311017
0.44,0.49,0.310858
0.44,0.5,0.313029
0.44,0.51,0.31396
0.44,0.52,0.31351
0.44,0.53,0.314752
0.44,0.54,0.316859
0.44,0.55,0.318638
0.44,0.56,0.319849
0.44,0.57,0.32003
0.44,0.58,0.323781
0.44,0.59,0.324371
0.44,0.6,0.324582
0.44,0.61,0.328459
0.44,0.62,0.329966
0.44,0.63,0.331696
0.44,0.64,0.334517
0.44,0.65,0.335919
0.44,0.66,0.339375
0.44,0.67,0.340895
0.44,0.68,0.343378
0.44,0.69,0.346624
0.44,0.7,0.348692
0.44,0.71,0.351648
0.44,0.72,0.353752
0.44,0.73,0.356915
0.44,0.74,0.358065
0.44,0.75,0.361549
0.44,0.76,0.365116
0.44,0.77,0.367932
0.44,0.78,0.370737
0.45,0,0.367721
0.45,0.01,0.366611
0.45,0.02,0.362293
0.45,0.03,0.35927
0.45,0.04,0.355826
0.45,0.05,0.353376
0.45,0.06,0.350803
0.45,0.07,0.348443
0.45,0.08,0.344764
0.45,0.09,0.342163
0.45,0.1,0.339834
0.45,0.11,0.336644
0.45,0.12,0.334804
0.45,0.13,0.332354
0.45,0.14,0.330464
0.45,0.15,0.328404
0.45,0.16,0.326127
0.45,0.17,0.324287
0.45,0.18,0.321983
0.45,0.19,0.319941
0.45,0.2,0.317912
0.45,0.21,0.316476
0.45,0.22,0.315155
0.45,0.23,0.313031
0.45,0.24,0.312272
0.45,0.25,0.310599
0.45,0.26,0.309819
0.45,0.27,0.308948
0.45,0.28,0.306299
0.45,0.29,0.306365
0.45,0.3,0.305419
0.45,0.31,0.303805
0.45,0.32,0.303497
0.45,0.33,0.303521
0.45,0.34,0.302367
0.45,0.35,0.302401
0.45,0.36,0.301671
0.45,0.37,0.302209
0.45,0.38,0.300596
0.45,0.39,0.301605
0.45,0.4,0.301358
0.45,0.41,0.300315
0.45,0.42,0.3015
0.45,0.43,0.301252
0.45,0.44,0.302292
0.45,0.45,0.303687
0.45,0.46,0.302789
0.45,0.47,0.304174
0.45,0.48,0.306064
0.45,0.49,0.307253
0.45,0.5,0.306868
0.45,0.51,0.307516
0.45,0.52,0.30862
0.45,0.53,0.309983
0.45,0.54,0.31116
0.45,0.55,0.312485
0.45,0.56,0.313816
0.45,0.57,0.316683
0.45,0.58,0.317757
0.45,0.59,0.319552
0.45,0.6,0.321324
0.45,0.61,0.323433
0.45,0.62,0.326038
0.45,0.63,0.32775
0.45,0.64,0.32921
0.45,0.65,0.331958
0.45,0.66,0.333612
0.45,0.67,0.337096
0.45,0.68,0.338627
0.45,0.69,0.342685
0.45,0.7,0.344648
0.45,0.71,0.347259
0.45,0.72,0.349632
0.45,0.73,0.352904
0.45,0.74,0.355142
0.45,0.75,0.357703
0.45,0.76,0.362056
0.45,0.77,0.364369
0.45,0.78,0.367923
0.46,0,0.366005
0.46,0.01,0.362831
0.46,0.02,0.358768
0.46,0.03,0.355806
0.46,0.04,0.35294
0.46,0.05,0.35124
0.46,0.06,0.347539
0.46,0.07,0.345213
0.46,0.08,0.34299
0.46,0.09,0.339084
0.46,0.1,0.336432
0.46,0.11,0.333366
0.46,0.12,0.332027
0.46,0.13,0.328408
0.46,0.14,0.325612
0.46,0.15,0.325257
0.46,0.16,0.321214
0.46,0.17,0.31949
0.46,0.18,0.31832
0.46,0.19,0.314941
0.46,0.2,0.314261
0.46,0.21,0.311787
0.46,0.22,0.309293
0.46,0.23,0.308757
0.46,0.24,0.306889
0.46,0.25,0.304907
0.46,0.26,0.304355
0.46,0.27,0.302479
0.46,0.28,0.301329
0.46,0.29,0.300524
0.46,0.3,0.300677
0.46,0.31,0.300415
0.46,0.32,0.298706
0.46,0.33,0.297846
0.46,0.34,0.297266
0.46,0.35,0.296516
0.46,0.36,0.295491
0.46,0.37,0.296297
0.46,0.38,0.296078
0.46,0.39,0.295794
0.46,0.4,0.296447
0.46,0.41,0.29669
0.46,0.42,0.295982
0.46,0.43,0.296674
0.46,0.44,0.297999
0.46,0.45,0.298912
0.46,0.46,0.299134
0.46,0.47,0.298917
0.46,0.48,0.300188
0.46,0.49,0.301654
0.46,0.5,0.302453
0.46,0.51,0.302677
0.46,0.52,0.30363
0.46,0.53,0.305694
0.46,0.54,0.306534
0.46,0.55,0.308526
0.46,0.56,0.310238
0.46,0.57,0.312465
0.46,0.58,0.313087
0.46,0.59,0.315123
0.46,0.6,0.316945
0.46,0.61,0.319718
0.46,0.62,0.321877
0.46,0.63,0.323129
0.46,0.64,0.325389
0.46,0.65,0.328471
0.46,0.66,0.330485
0.46,0.67,0.332831
0.46,0.68,0.335264
0.46,0.69,0.338244
0.46,0.7,0.340914
0.46,0.71,0.343549
0.46,0.72,0.346232
0.46,0.73,0.348832
0.46,0.74,0.352318
0.46,0.75,0.354696
0.46,0.76,0.358288
0.46,0.77,0.360827
0.46,0.78,0.364514
0.47,0,0.362945
0.47,0.01,0.359362
0.47,0.02,0.355952
0.47,0.03,0.352966
0.47,0.04,0.350124
0.47,0.05,0.348279
0.47,0.06,0.34439
0.47,0.07,0.340995
0.47,0.08,0.337963
0.47,0.09,0.335944
0.47,0.1,0.332351
0.47,0.11,0.330244
0.47,0.12,0.327574
0.47,0.13,0.325314
0.47,0.14,0.322437
0.47,0.15,0.319998
0.47,0.16,0.318461
0.47,0.17,0.31466
0.47,0.18,0.313592
0.47,0.19,0.311579
0.47,0.2,0.309351
0.47,0.21,0.307669
0.47,0.22,0.305837
0.47,0.23,0.304697
0.47,0.24,0.302879
0.47,0.25,0.30127
0.47,0.26,0.300024
0.47,0.27,0.298789
0.47,0.28,0.297232
0.47,0.29,0.29594
0.47,0.3,0.295693
0.47,0.31,0.2945
0.47,0.32,0.294239
0.47,0.33,0.293237
0.47,0.34,0.292344
0.47,0.35,0.292235
0.47,0.36,0.291552
0.47,0.37,0.291841
0.47,0.38,0.291348
0.47,0.39,0.290495
0.47,0.4,0.291139
0.47,0.41,0.291329
0.47,0.42,0.290446
0.47,0.43,0.291559
0.47,0.44,0.292711
0.47,0.45,0.292968
0.47,0.46,0.293999
0.47,0.47,0.294203
0.47,0.48,0.295374
0.47,0.49,0.29494
0.47,0.5,0.296766
0.47,0.51,0.297131
0.47,0.52,0.298732
0.47,0.53,0.301438
0.47,0.54,0.3024
0.47,0.55,0.304751
0.47,0.56,0.305095
0.47,0.57,0.307454
0.47,0.58,0.309209
0.47,0.59,0.311305
0.47,0.6,0.313326
0.47,0.61,0.315813
0.47,0.62,0.316475
0.47,0.63,0.319414
0.47,0.64,0.321368
0.47,0.65,0.323496
0.47,0.66,0.327094
0.47,0.67,0.328885
0.47,0.68,0.331122
0.47,0.69,0.33586
0.47,0.7,0.33729
0.47,0.71,0.338821
0.47,0.72,0.344127
0.47,0.73,0.346111
0.47,0.74,0.348977
0.47,0.75,0.35137
0.47,0.76,0.355712
0.47,0.77,0.358899
0.47,0.78,0.361426
0.48,0,0.360112
0.48,0.01,0.356874
0.48,0.02,0.351376
0.48,0.03,0.349988
0.48,0.04,0.347888
0.48,0.05,0.344329
0.48,0.06,0.340119
0.48,0.07,0.337679
0.48,0.08,0.334645
0.48,0.09,0.331322
0.48,0.1,0.328971
0.48,0.11,0.326197
0.48,0.12,0.322965
0.48,0.13,0.321149
0.48,0.14,0.319494
0.48,0.15,0.3157
0.48,0.16,0.313188
0.48,0.17,0.311742
0.48,0.18,0.309906
0.48,0.19,0.30727
0.48,0.2,0.305345
0.48,0.21,0.302448
0.48,0.22,0.301812
0.48,0.23,0.300841
0.48,0.24,0.298717
0.48,0.25,0.297609
0.48,0.26,0.294669
0.48,0.27,0.294089
0.48,0.28,0.29305
0.48,0.29,0.291439
0.48,0.3,0.289964
0.48,0.31,0.289783
0.48,0.32,0.288423
0.48,0.33,0.288035
0.48,0.34,0.288338
0.48,0.35,0.286792
0.48,0.36,0.285891
0.48,0.37,0.286262
0.48,0.38,0.287052
0.48,0.39,0.287115
0.48,0.4,0.285983
0.48,0.41,0.286017
0.48,0.42,0.285605
0.48,0.43,0.286666
0.48,0.44,0.28753
0.48,0.45,0.288333
0.48,0.46,0.287876
0.48,0.47,0.289436
0.48,0.48,0.289872
0.48,0.49,0.291473
0.48,0.5,0.292559
0.48,0.51,0.292916
0.48,0.52,0.294268
0.48,0.53,0.296586
0.48,0.54,0.297708
0.48,0.55,0.298827
0.48,0.56,0.300626
0.48,0.57,0.302877
0.48,0.58,0.305101
0.48,0.59,0.307575
0.48,0.6,0.308881
0.48,0.61,0.310878
0.48,0.62,0.312476
0.48,0.63,0.315948
0.48,0.64,0.318137
0.48,0.65,0.319302
0.48,0.66,0.323138
0.48,0.67,0.325114
0.48,0.68,0.328015
0.48,0.69,0.330649
0.48,0.7,0.333234
0.48,0.71,0.336702
0.48,0.72,0.340263
0.48,0.73,0.343452
0.48,0.74,0.344575
0.48,0.75,0.348883
0.48,0.76,0.35286
0.48,0.77,0.356898
0.48,0.78,0.35862
0.49,0,0.357219
0.49,0.01,0.355446
0.49,0.02,0.35021
0.49,0.03,0.34766
0.49,0.04,0.344452
0.49,0.05,0.340526
0.49,0.06,0.339607
0.49,0.07,0.334119
0.49,0.08,0.332161
0.49,0.09,0.328331
0.49,0.1,0.325368
0.49,0.11,0.324072
0.49,0.12,0.320417
0.49,0.13,0.317556
0.49,0.14,0.31393
0.49,0.15,0.313451
0.49,0.16,0.309127
0.49,0.17,0.308712
0.49,0.18,0.30574
0.49,0.19,0.303522
0.49,0.2,0.301818
0.49,0.21,0.299501
0.49,0.22,0.297796
0.49,0.23,0.294499
0.49,0.24,0.294452
0.49,0.25,0.291829
0.49,0.26,0.291292
0.49,0.27,0.289336
0.49,0.28,0.288353
0.49,0.29,0.286476
0.49,0.3,0.286353
0.49,0.31,0.285069
0.49,0.32,0.284327
0.49,0.33,0.283317
0.49,0.34,0.283158
0.49,0.35,0.283571
0.49,0.36,0.282079
0.49,0.37,0.282396
0.49,0.38,0.282101
0.49,0.39,0.281662
0.49,0.4,0.281069
0.49,0.41,0.281957
0.49,0.42,0.281654
0.49,0.43,0.281647
0.49,0.44,0.283247
0.49,0.45,0.282882
0.49,0.46,0.284425
0.49,0.47,0.284589
0.49,0.48,0.285849
0.49,0.49,0.287262
0.49,0.5,0.286785
0.49,0.51,0.288486
0.49,0.52,0.290815
0.49,0.53,0.292259
0.49,0.54,0.294075
0.49,0.55,0.295474
0.49,0.56,0.29704
0.49,0.57,0.298086
0.49,0.58,0.300537
0.49,0.59,0.302665
0.49,0.6,0.305328
0.49,0.61,0.30698
0.49,0.62,0.309726
0.49,0.63,0.311353
0.49,0.64,0.314064
0.49,0.65,0.317431
0.49,0.66,0.31835
0.49,0.67,0.32182
0.49,0.68,0.325407
0.49,0.69,0.328345
0.49,0.7,0.330868
0.49,0.71,0.334326
0.49,0.72,0.336553
0.49,0.73,0.340708
0.49,0.74,0.343297
0.49,0.75,0.346322
0.49,0.76,0.351119
0.49,0.77,0.353455
0.49,0.78,0.356512
0.5,0,0.355831
0.5,0.01,0.352338
0.5,0.02,0.34841
0.5,0.03,0.345876
0.5,0.04,0.34175
0.5,0.05,0.339033
0.5,0.06,0.335244
0.5,0.07,0.331685
0.5,0.08,0.329176
0.5,0.09,0.326239
0.5,0.1,0.322365
0.5,0.11,0.319708
0.5,0.12,0.317082
0.5,0.13,0.31469
0.5,0.14,0.312229
0.5,0.15,0.30874
0.5,0.16,0.305966
0.5,0.17,0.304086
0.5,0.18,0.300249
0.5,0.19,0.29983
0.5,0.2,0.297047
0.5,0.21,0.295763
0.5,0.22,0.294025
0.5,0.23,0.291437
0.5,0.24,0.289752
0.5,0.25,0.289055
0.5,0.26,0.286839
0.5,0.27,0.285024
0.5,0.28,0.282953
0.5,0.29,0.283123
0.5,0.3,0.282817
0.5,0.31,0.280677
0.5,0.32,0.279439
0.5,0.33,0.279081
0.5,0.34,0.277896
0.5,0.35,0.278558
0.5,0.36,0.277765
0.5,0.37,0.276921
0.5,0.38,0.276969
0.5,0.39,0.276816
0.5,0.4,0.277004
0.5,0.41,0.277254
0.5,0.42,0.277103
0.5,0.43,0.277695
0.5,0.44,0.278774
0.5,0.45,0.278557
0.5,0.46,0.280208
0.5,0.47,0.280346
0.5,0.48,0.282112
0.5,0.49,0.282516
0.5,0.5,0.283367
0.5,0.51,0.285362
0.5,0.52,0.286306
0.5,0.53,0.287639
0.5,0.54,0.289431
0.5,0.55,0.290493
0.5,0.56,0.292557
0.5,0.57,0.295382
0.5,0.58,0.297133
0.5,0.59,0.298799
0.5,0.6,0.301344
0.5,0.61,0.303463
0.5,0.62,0.306059
0.5,0.63,0.30757
0.5,0.64,0.310277
0.5,0.65,0.314291
0.5,0.66,0.31572
0.5,0.67,0.31895
0.5,0.68,0.322242
0.5,0.69,0.324803
0.5,0.7,0.327553
0.5,0.71,0.33052
0.5,0.72,0.335271
0.5,0.73,0.337357
0.5,0.74,0.340378
0.5,0.75,0.344342
0.5,0.76,0.34783
0.5,0.77,0.351413
0.5,0.78,0.355171
0.51,0,0.354087
0.51,0.01,0.351121
0.51,0.02,0.346914
0.51,0.03,0.34237
0.51,0.04,0.33942
0.51,0.05,0.336493
0.51,0.06,0.331862
0.51,0.07,0.329212
0.51,0.08,0.32563
0.51,0.09,0.322537
0.51,0.1,0.320435
0.51,0.11,0.317542
0.51,0.12,0.313979
0.51,0.13,0.310799
0.51,0.14,0.307828
0.51,0.15,0.305141
0.51,0.16,0.303044
0.51,0.17,0.300568
0.51,0.18,0.298675
0.51,0.19,0.296845
0.51,0.2,0.293827
0.51,0.21,0.292498
0.51,0.22,0.29044
0.51,0.23,0.287551
0.51,0.24,0.286249
0.51,0.25,0.284239
0.51,0.26,0.283182
0.51,0.27,0.281135
0.51,0.28,0.280446
0.51,0.29,0.278869
0.51,0.3,0.277645
0.51,0.31,0.277239
0.51,0.32,0.275989
0.51,0.33,0.27466
0.51,0.34,0.274572
0.51,0.35,0.272951
0.51,0.36,0.274049
0.51,0.37,0.273223
0.51,0.38,0.273016
0.51,0.39,0.272863
0.51,0.4,0.273543
0.51,0.41,0.272461
0.51,0.42,0.27344
0.51,0.43,0.274147
0.51,0.44,0.274164
0.51,0.45,0.275163
0.51,0.46,0.27517
0.51,0.47,0.275593
0.51,0.48,0.277098
0.51,0.49,0.278792
0.51,0.5,0.280041
0.51,0.51,0.281235
0.51,0.52,0.282592
0.51,0.53,0.284017
0.51,0.54,0.284827
0.51,0.55,0.287254
0.51,0.56,0.28891
0.51,0.57,0.290629
0.51,0.58,0.293192
0.51,0.59,0.295117
0.51,0.6,0.298246
0.51,0.61,0.300201
0.51,0.62,0.30205
0.51,0.63,0.305494
0.51,0.64,0.307795
0.51,0.65,0.310377
0.51,0.66,0.312731
0.51,0.67,0.315591
0.51,0.68,0.317652
0.51,0.69,0.322102
0.51,0.7,0.325209
0.51,0.71,0.329555
0.51,0.72,0.331929
0.51,0.73,0.335675
0.51,0.74,0.338298
0.51,0.75,0.34264
0.51,0.76,0.345056
0.51,0.77,0.349247
0.51,0.78,0.353483
0.52,0,0.35143
0.52,0.01,0.348914
0.52,0.02,0.344319
0.52,0.03,0.342415
0.52,0.04,0.337297
0.52,0.05,0.333781
0.52,0.06,0.330652
0.52,0.07,0.325649
0.52,0.08,0.324137
0.52,0.09,0.32057
0.52,0.1,0.317938
0.52,0.11,0.315134
0.52,0.12,0.31113
0.52,0.13,0.307999
0.52,0.14,0.306017
0.52,0.15,0.302537
0.52,0.16,0.299974
0.52,0.17,0.296961
0.52,0.18,0.294492
0.52,0.19,0.29202
0.52,0.2,0.290458
0.52,0.21,0.288312
0.52,0.22,0.286506
0.52,0.23,0.283869
0.52,0.24,0.281836
0.52,0.25,0.280816
0.52,0.26,0.279153
0.52,0.27,0.277934
0.52,0.28,0.275028
0.52,0.29,0.27455
0.52,0.3,0.273055
0.52,0.31,0.272808
0.52,0.32,0.272262
0.52,0.33,0.270775
0.52,0.34,0.269714
0.52,0.35,0.26972
0.52,0.36,0.26914
0.52,0.37,0.268819
0.52,0.38,0.268494
0.52,0.39,0.269932
0.52,0.4,0.268389
0.52,0.41,0.269359
0.52,0.42,0.26865
0.52,0.43,0.269783
0.52,0.44,0.270758
0.52,0.45,0.270342
0.52,0.46,0.271103
0.52,0.47,0.273068
0.52,0.48,0.273912
0.52,0.49,0.274383
0.52,0.5,0.275956
0.52,0.51,0.2775
0.52,0.52,0.277944
0.52,0.53,0.27994
0.52,0.54,0.281805
0.52,0.55,0.283336
0.52,0.56,0.285491
0.52,0.57,0.288833
0.52,0.58,0.28968
0.52,0.59,0.292175
0.52,0.6,0.294292
0.52,0.61,0.297459
0.52,0.62,0.298957
0.52,0.63,0.301537
0.52,0.64,0.303222
0.52,0.65,0.307778
0.52,0.66,0.310391
0.52,0.67,0.312555
0.52,0.68,0.316762
0.52,0.69,0.320073
0.52,0.7,0.322965
0.52,0.71,0.325498
0.52,0.72,0.329369
0.52,0.73,0.332859
0.52,0.74,0.336462
0.52,0.75,0.340269
0.52,0.76,0.343705
0.52,0.77,0.347168
0.52,0.78,0.351211
0.53,0,0.351181
0.53,0.01,0.346614
0.53,0.02,0.343341
0.53,0.03,0.339599
0.53,0.04,0.335503
0.53,0.05,0.332088
0.53,0.06,0.328904
0.53,0.07,0.325236
0.53,0.08,0.321588
0.53,0.09,0.318472
0.53,0.1,0.314908
0.53,0.11,0.310633
0.53,0.12,0.309111
0.53,0.13,0.305475
0.53,0.14,0.30299
0.53,0.15,0.298648
0.53,0.16,0.297646
0.53,0.17,0.294989
0.53,0.18,0.292
0.53,0.19,0.289961
0.53,0.2,0.287445
0.53,0.21,0.285239
0.53,0.22,0.28229
0.53,0.23,0.280429
0.53,0.24,0.279625
0.53,0.25,0.278013
0.53,0.26,0.274411
0.53,0.27,0.273456
0.53,0.28,0.272851
0.53,0.29,0.27147
0.53,0.3,0.26953
0.53,0.31,0.269725
0.53,0.32,0.267905
0.53,0.33,0.267583
0.53,0.34,0.265946
0.53,0.35,0.266984
0.53,0.36,0.265313
0.53,0.37,0.264795
0.53,0.38,0.264624
0.53,0.39,0.26461
0.53,0.4,0.265486
0.53,0.41,0.265374
0.53,0.42,0.265441
0.53,0.43,0.267186
0.53,0.44,0.266537
0.53,0.45,0.266863
0.53,0.46,0.268685
0.53,0.47,0.267935
0.53,0.48,0.269748
0.53,0.49,0.271101
0.53,0.5,0.272291
0.53,0.51,0.273478
0.53,0.52,0.274645
0.53,0.53,0.27695
0.53,0.54,0.278554
0.53,0.55,0.279286
0.53,0.56,0.28215
0.53,0.57,0.285322
0.53,0.58,0.287406
0.53,0.59,0.289057
0.53,0.6,0.291247
0.53,0.61,0.293229
0.53,0.62,0.296801
0.53,0.63,0.29889
0.53,0.64,0.302548
0.53,0.65,0.304821
0.53,0.66,0.307724
0.53,0.67,0.310919
0.53,0.68,0.31407
0.53,0.69,0.317396
0.53,0.7,0.321403
0.53,0.71,0.323736
0.53,0.72,0.327413
0.53,0.73,0.330336
0.53,0.74,0.334943
0.53,0.75,0.338182
0.53,0.76,0.342552
0.53,0.77,0.344982
0.53,0.78,0.349858
0.54,0,0.349642
0.54,0.01,0.345224
0.54,0.02,0.342132
0.54,0.03,0.337802
0.54,0.04,0.334731
0.54,0.05,0.330668
0.54,0.06,0.326708
0.54,0.07,0.323115
0.54,0.08,0.320238
0.54,0.09,0.316024
0.54,0.1,0.31222
0.54,0.11,0.309506
0.54,0.12,0.306126
0.54,0.13,0.302785
0.54,0.14,0.299989
0.54,0.15,0.297799
0.54,0.16,0.294155
0.54,0.17,0.292936
0.54,0.18,0.289696
0.54,0.19,0.28712
0.54,0.2,0.284535
0.54,0.21,0.28232
0.54,0.22,0.279727
0.54,0.23,0.277865
0.54,0.24,0.275946
0.54,0.25,0.274208
0.54,0.26,0.271973
0.54,0.27,0.271098
0.54,0.28,0.269233
0.54,0.29,0.266925
0.54,0.3,0.266505
0.54,0.31,0.265458
0.54,0.32,0.264129
0.54,0.33,0.262878
0.54,0.34,0.262376
0.54,0.35,0.262226
0.54,0.36,0.262042
0.54,0.37,0.262567
0.54,0.38,0.261065
0.54,0.39,0.261702
0.54,0.4,0.261202
0.54,0.41,0.261256
0.54,0.42,0.261993
0.54,0.43,0.262688
0.54,0.44,0.262113
0.54,0.45,0.263239
0.54,0.46,0.263763
0.54,0.47,0.265662
0.54,0.48,0.266559
0.54,0.49,0.267535
0.54,0.5,0.269078
0.54,0.51,0.270353
0.54,0.52,0.272766
0.54,0.53,0.272891
0.54,0.54,0.276092
