r,theta,mass
0.95,5.12,0.000727505
0.95,5.13,0.000433682
0.95,5.14,0.00275108
0.95,5.15,0.00126443
0.95,5.16,0.000784052
0.95,5.17,0.00115261
0.95,5.18,0.000898247
0.95,5.19,0.00101103
0.95,5.2,0.000324052
0.95,5.21,0.000627201
0.95,5.22,0.000732742
0.95,5.23,0.00042383
0.95,5.24,0.00055902
0.95,5.25,0.00113572
0.95,5.26,0.00144742
0.95,5.27,0.000551259
0.95,5.28,0.000222236
0.95,5.29,0.00087199
0.95,5.3,2.78835e-05
0.95,5.31,0.00139221
0.95,5.32,0.00114812
0.95,5.33,0.000319048
0.95,5.34,0.0009131
0.95,5.35,0.00069194
0.95,5.36,0.000167325
0.95,5.37,0.00143575
0.95,5.38,0.00288373
0.95,5.39,0.000623621
0.95,5.4,0.000810199
0.95,5.41,0.000334977
0.95,5.42,0.00141535
0.95,5.43,0.00120698
0.95,5.44,0.00282341
0.95,5.45,0.000936207
0.95,5.46,0.000103803
0.95,5.47,7.28581e-05
0.95,5.48,0.00146241
0.95,5.49,0.000602179
0.95,5.5,0.000414345
0.95,5.51,0.00124816
0.95,5.52,0.000706323
0.95,5.53,0.0013236
0.95,5.54,0.0008447
0.95,5.55,0.000467301
0.95,5.56,0.000115644
0.95,5.57,0.000235825
0.95,5.58,0.00156964
0.95,5.59,0.0016266
0.95,5.6,0.0011729
0.95,5.61,0.00134085
0.95,5.62,0.00158813
0.95,5.63,0.000501503
0.95,5.64,0.00112083
0.95,5.65,0.000239509
0.95,5.66,0.00132477
0.95,5.67,0.00020826
0.95,5.68,0.000519401
0.95,5.69,1.19053e-07
0.95,5.7,0.00100164
0.95,5.71,1.62623e-05
0.95,5.72,0.000440391
0.95,5.73,0.000922716
0.95,5.74,0.000920034
0.95,5.75,1.38108e-05
0.95,5.76,0.00140519
0.95,5.77,0.00137727
0.95,5.78,0.00142459
0.95,5.79,0.00110017
0.95,5.8,0.00020099
0.95,5.81,0.000561717
0.95,5.82,0.000685816
0.95,5.83,8.67375e-05
0.95,5.84,0.000414251
0.95,5.85,0.000122204
0.95,5.86,0.000928977
0.95,5.87,0.0013248
0.95,5.88,0.00262487
0.95,5.89,0.00114043
0.95,5.9,0.000296823
0.95,5.91,0.000697235
0.95,5.92,0.00011987
0.95,5.93,0.0020105
0.95,5.94,0.0015451
0.95,5.95,0.00101063
0.95,5.96,0.000188516
0.95,5.97,0.000587822
0.95,5.98,0.00207984
0.95,5.99,0.000320248
0.95,6,0.000187672
0.95,6.01,0.000745482
0.95,6.02,0.000723181
0.95,6.03,0.00136919
0.95,6.04,0.00148635
0.95,6.05,0.000957616
0.95,6.06,0.00068199
0.95,6.07,7.69995e-05
0.95,6.08,0.000206536
0.95,6.09,0.00226642
0.95,6.1,0.00135716
0.95,6.11,0.000317492
0.95,6.12,0.000141228
0.95,6.13,0.00072459
0.95,6.14,0.00117173
0.95,6.15,0.00173588
0.95,6.16,0.00146358
0.95,6.17,0.000415403
0.95,6.18,0.000556019
0.95,6.19,0.00059239
0.95,6.2,0.000917014
0.95,6.21,0.000863578
0.95,6.22,0.000159261
0.95,6.23,0.000707327
0.95,6.24,0.00111573
0.95,6.25,0.00135898
0.95,6.26,0.000535782
0.95,6.27,0.000125976
0.95,6.28,0.00156389
0.96,0,2.60272e-05
0.96,0.01,8.94724e-06
0.96,0.02,0.000418729
0.96,0.03,0.00052216
0.96,0.04,4.81293e-06
0.96,0.05,0.001278
0.96,0.06,0.00125435
0.96,0.07,0.000922918
0.96,0.08,0.000697186
0.96,0.09,0.000612517
0.96,0.1,0.000585266
0.96,0.11,0.00105973
0.96,0.12,4.26633e-05
0.96,0.13,0.000404763
0.96,0.14,8.82981e-05
0.96,0.15,0.00165676
0.96,0.16,0.000571101
0.96,0.17,4.28605e-05
0.96,0.18,0.000789195
0.96,0.19,0.000115583
0.96,0.2,0.00138857
0.96,0.21,0.000653109
0.96,0.22,0.000516238
0.96,0.23,0.000233482
0.96,0.24,0.000639799
0.96,0.25,4.73174e-05
0.96,0.26,0.000229093
0.96,0.27,0.00101669
0.96,0.28,0.000921106
0.96,0.29,0.000779582
0.96,0.3,0.00073526
0.96,0.31,0.00277059
0.96,0.32,0.000595092
0.96,0.33,0.00141334
0.96,0.34,0.000728325
0.96,0.35,0.000167783
0.96,0.36,0.00149343
0.96,0.37,2.00562e-05
0.96,0.38,0.00130615
0.96,0.39,0.00158202
0.96,0.4,0.000641359
0.96,0.41,6.27817e-05
0.96,0.42,0.000524033
0.96,0.43,0.00229894
0.96,0.44,0.000621447
0.96,0.45,0.00115162
0.96,0.46,1.64962e-05
0.96,0.47,0.00120121
0.96,0.48,0.000194558
0.96,0.49,0.00039786
0.96,0.5,0.00190782
0.96,0.51,0.000126917
0.96,0.52,0.000196652
0.96,0.53,0.000334878
0.96,0.54,0.000240512
0.96,0.55,0.00131168
0.96,0.56,0.000474689
0.96,0.57,0.00138477
0.96,0.58,0.000471216
0.96,0.59,0.00117625
0.96,0.6,0.000963614
0.96,0.61,0.000451824
0.96,0.62,0.000684593
0.96,0.63,3.76375e-05
0.96,0.64,0.0019748
0.96,0.65,0.00033682
0.96,0.66,0.00167274
0.96,0.67,0.000428733
0.96,0.68,0.0013728
0.96,0.69,0.00176886
0.96,0.7,0.00122333
0.96,0.71,1.08236e-06
0.96,0.72,0.00200429
0.96,0.73,0.00120706
0.96,0.74,5.27895e-06
0.96,0.75,0.00210712
0.96,0.76,0.00289892
0.96,0.77,1.89328e-05
0.96,0.78,0.000324804
0.96,0.79,0.00082538
0.96,0.8,0.00239044
0.96,0.81,0.00010933
0.96,0.82,1.97438e-06
0.96,0.83,0.000868056
0.96,0.84,0.000191632
0.96,0.85,0.000403812
0.96,0.86,0.00162403
0.96,0.87,0.000761739
0.96,0.88,0.00338113
0.96,0.89,0.000501739
0.96,0.9,0.000650863
0.96,0.91,0.00278652
0.96,0.92,0.000466697
0.96,0.93,1.4979e-08
0.96,0.94,0.000156351
0.96,0.95,0.000395722
0.96,0.96,2.75643e-05
0.96,0.97,0.00100485
0.96,0.98,0.00262257
0.96,0.99,0.000679137
0.96,1,0.00082365
0.96,1.01,0.00115925
0.96,1.02,0.000250491
0.96,1.03,0.000473117
0.96,1.04,0.000855081
0.96,1.05,0.000237792
0.96,1.06,0.00131215
0.96,1.07,0.000286901
0.96,1.08,0.00246023
0.96,1.09,0.00154089
0.96,1.1,0.00125575
0.96,1.11,0.000916465
0.96,1.12,0.000163355
0.96,1.13,0.00198017
0.96,1.14,0.000489299
0.96,1.15,0.000553134
0.96,1.16,0.0010994
0.96,1.17,0.000732446
0.96,1.18,0.000551578
0.96,1.19,0.000622066
0.96,1.2,0.00114186
0.96,1.21,0.00109124
0.96,1.22,0.000189972
0.96,1.23,0.0010921
0.96,1.24,0.00250331
0.96,1.25,0.000509086
0.96,1.26,4.88388e-05
0.96,1.27,0.000782035
0.96,1.28,0.000550379
0.96,1.29,0.000348417
0.96,1.3,0.000413818
0.96,1.31,0.00193564
0.96,1.32,0.000152565
0.96,1.33,0.000514894
0.96,1.34,0.00167233
0.96,1.35,0.000208905
0.96,1.36,5.81126e-06
0.96,1.37,0.000376571
0.96,1.38,0.000822653
0.96,1.39,1.31925e-06
0.96,1.4,0.000640385
0.96,1.41,0.000145973
0.96,1.42,0.00284223
0.96,1.43,0.00091123
0.96,1.44,5.48284e-05
0.96,1.45,0.0018222
0.96,1.46,0.00084665
0.96,1.47,0.000942742
0.96,1.48,0.000669186
0.96,1.49,0.000485917
0.96,1.5,0.000162755
0.96,1.51,0.000584108
0.96,1.52,3.97753e-07
0.96,1.53,0.00189559
0.96,1.54,0.00266146
0.96,1.55,0.00028668
0.96,1.56,6.88539e-06
0.96,1.57,0.000554719
0.96,1.58,0.00038796
0.96,1.59,0.00107056
0.96,1.6,0.000648715
0.96,1.61,0.00102962
0.96,1.62,0.00094916
0.96,1.63,0.00113264
0.96,1.64,3.956e-05
0.96,1.65,0.00100991
0.96,1.66,0.00140345
0.96,1.67,0.00167195
0.96,1.68,7.98964e-06
0.96,1.69,0.000923322
0.96,1.7,0.00187025
0.96,1.71,0.000548981
0.96,1.72,0.00162594
0.96,1.73,0.000760327
0.96,1.74,0.000572974
0.96,1.75,0.000446563
0.96,1.76,0.00145413
0.96,1.77,7.68619e-06
0.96,1.78,0.00125548
0.96,1.79,0.00126765
0.96,1.8,0.00149115
0.96,1.81,0.00176306
0.96,1.82,0.00038125
0.96,1.83,0.00100872
0.96,1.84,0.000761545
0.96,1.85,0.00101777
0.96,1.86,0.000248174
0.96,1.87,0.000973872
0.96,1.88,0.00186849
0.96,1.89,0.000711536
0.96,1.9,0.00015767
0.96,1.91,0.000714747
0.96,1.92,0.00231205
0.96,1.93,0.000678747
0.96,1.94,0.00149538
0.96,1.95,0.0011071
0.96,1.96,0.00071071
0.96,1.97,0.000875929
0.96,1.98,0.000748569
0.96,1.99,0.000688427
0.96,2,0.000617091
0.96,2.01,0.000568588
0.96,2.02,0.00139134
0.96,2.03,0.000365856
0.96,2.04,0.00179295
0.96,2.05,0.000654063
0.96,2.06,0.000575631
0.96,2.07,0.000568341
0.96,2.08,0.000839034
0.96,2.09,0.000374101
0.96,2.1,0.00132481
0.96,2.11,0.000944629
0.96,2.12,0.00081734
0.96,2.13,7.96989e-05
0.96,2.14,0.00129551
0.96,2.15,0.000377361
0.96,2.16,0.00090409
0.96,2.17,0.000562083
0.96,2.18,0.0017784
0.96,2.19,0.000289485
0.96,2.2,0.00220256
0.96,2.21,0.000647887
0.96,2.22,0.000398796
0.96,2.23,0.00176949
0.96,2.24,0.00194491
0.96,2.25,0.000417474
0.96,2.26,0.000659322
0.96,2.27,0.00266989
0.96,2.28,0.000183439
0.96,2.29,0.00111237
0.96,2.3,0.000676222
0.96,2.31,0.000913955
0.96,2.32,0.00219129
0.96,2.33,0.00230795
0.96,2.34,0.00154241
0.96,2.35,0.000103085
0.96,2.36,5.65841e-05
0.96,2.37,0.000735996
0.96,2.38,0.00037911
0.96,2.39,0.000530004
0.96,2.4,0.00132618
0.96,2.41,0.00180631
0.96,2.42,0.000754469
0.96,2.43,0.000776933
0.96,2.44,0.000646623
0.96,2.45,0.00129379
0.96,2.46,0.00200533
0.96,2.47,0.00185421
0.96,2.48,0.000489091
0.96,2.49,0.0011931
0.96,2.5,3.23091e-05
0.96,2.51,0.00162848
0.96,2.52,0.000910715
0.96,2.53,0.00014654
0.96,2.54,0.000794754
0.96,2.55,0.00104843
0.96,2.56,0.000792694
0.96,2.57,0.00084623
0.96,2.58,0.00032602
0.96,2.59,0.000819324
0.96,2.6,0.00138099
0.96,2.61,0.000483584
0.96,2.62,0.0011813
0.96,2.63,0.000223575
0.96,2.64,0.00109093
0.96,2.65,2.37957e-05
0.96,2.66,0.00122309
0.96,2.67,0.000420181
0.96,2.68,0.00118695
0.96,2.69,4.25788e-06
0.96,2.7,7.15488e-05
0.96,2.71,0.00205373
0.96,2.72,0.0014535
0.96,2.73,9.55515e-07
0.96,2.74,0.00104792
0.96,2.75,0.00139616
0.96,2.76,0.00199831
0.96,2.77,0.000999431
0.96,2.78,0.00115041
0.96,2.79,0.000643678
0.96,2.8,0.000567453
0.96,2.81,0.00139051
0.96,2.82,0.000774561
0.96,2.83,0.000745534
0.96,2.84,0.000228108
0.96,2.85,0.00049688
0.96,2.86,0.000955968
0.96,2.87,0.000773773
0.96,2.88,0.000674259
0.96,2.89,0.000907596
0.96,2.9,0.00128562
0.96,2.91,0.00151423
0.96,2.92,0.000291885
0.96,2.93,0.000570077
0.96,2.94,0.000135093
0.96,2.95,0.000423297
0.96,2.96,0.00102653
0.96,2.97,0.000924254
0.96,2.98,0.00219594
0.96,2.99,0.000777403
0.96,3,3.29173e-05
0.96,3.01,0.000451898
0.96,3.02,0.00134614
0.96,3.03,0.00217178
0.96,3.04,0.000290484
0.96,3.05,0.000263992
0.96,3.06,0.000238635
0.96,3.07,0.00149502
0.96,3.08,0.00163342
0.96,3.09,0.000303964
0.96,3.1,0.000544453
0.96,3.11,0.000496409
0.96,3.12,2.26776e-05
0.96,3.13,0.00123856
0.96,3.14,0.0013933
0.96,3.15,0.000777416
0.96,3.16,6.40235e-05
0.96,3.17,0.000926157
0.96,3.18,0.00170396
0.96,3.19,0.000481042
0.96,3.2,0.00178652
0.96,3.21,0.00112948
0.96,3.22,0.000802589
0.96,3.23,0.0010743
0.96,3.24,0.00219901
0.96,3.25,0.00209717
0.96,3.26,2.42159e-05
0.96,3.27,0.000608818
0.96,3.28,2.49871e-05
0.96,3.29,0.000500113
0.96,3.3,0.000882674
0.96,3.31,0.000415224
0.96,3.32,4.02371e-07
0.96,3.33,0.000510031
0.96,3.34,0.000586713
0.96,3.35,0.00036822
0.96,3.36,0.000653045
0.96,3.37,0.00177973
0.96,3.38,0.000417311
0.96,3.39,0.0014131
0.96,3.4,0.00101805
0.96,3.41,0.000159302
0.96,3.42,2.35888e-06
0.96,3.43,0.000146203
0.96,3.44,0.000504589
0.96,3.45,0.000412764
0.96,3.46,0.00113162
0.96,3.47,8.00691e-05
0.96,3.48,2.86903e-07
0.96,3.49,0.000882909
0.96,3.5,0.000937439
0.96,3.51,0.000341012
0.96,3.52,8.39664e-05
0.96,3.53,0.000843758
0.96,3.54,0.00218685
0.96,3.55,0.000329613
0.96,3.56,1.5327e-05
0.96,3.57,0.000548041
0.96,3.58,1.81598e-06
0.96,3.59,0.000400331
0.96,3.6,0.00344172
0.96,3.61,0.00109665
0.96,3.62,0.00272961
0.96,3.63,0.00211225
0.96,3.64,0.00102264
0.96,3.65,3.19667e-05
0.96,3.66,0.000596457
0.96,3.67,0.00136615
0.96,3.68,0.000159048
0.96,3.69,0.000636748
0.96,3.7,0.000140932
0.96,3.71,0.00186622
0.96,3.72,5.38448e-05
0.96,3.73,0.00166009
0.96,3.74,0.000895953
0.96,3.75,0.000838413
0.96,3.76,0.00198551
0.96,3.77,0.000241208
0.96,3.78,0.000239964
0.96,3.79,0.000857545
0.96,3.8,0.00130239
0.96,3.81,0.00090742
0.96,3.82,0.00126847
0.96,3.83,0.00108159
0.96,3.84,0.00129188
0.96,3.85,0.0010589
0.96,3.86,0.000821879
0.96,3.87,0.000954238
0.96,3.88,0.000800541
0.96,3.89,0.000953625
0.96,3.9,0.00141385
0.96,3.91,0.00135706
0.96,3.92,0.00223418
0.96,3.93,0.000641204
0.96,3.94,0.000696082
0.96,3.95,0.000128561
0.96,3.96,0.000616186
0.96,3.97,5.21321e-05
0.96,3.98,0.000271444
0.96,3.99,0.00100573
0.96,4,0.000687733
0.96,4.01,0.000607991
0.96,4.02,0.000552314
0.96,4.03,0.00113258
0.96,4.04,0.000992677
0.96,4.05,0.00207153
0.96,4.06,0.00131599
0.96,4.07,0.000675766
0.96,4.08,0.000749347
0.96,4.09,0.000811898
0.96,4.1,0.00239579
0.96,4.11,0.000103583
0.96,4.12,0.000643991
0.96,4.13,0.00200379
0.96,4.14,6.67013e-07
0.96,4.15,0.00152694
0.96,4.16,8.11656e-06
0.96,4.17,0.0017253
0.96,4.18,0.00143696
0.96,4.19,0.000807203
0.96,4.2,0.000686687
0.96,4.21,0.00141074
0.96,4.22,0.000372714
0.96,4.23,0.00117084
0.96,4.24,0.0010931
0.96,4.25,0.000430362
0.96,4.26,0.0014598
0.96,4.27,0.000462568
0.96,4.28,0.00146158
0.96,4.29,0.000460912
0.96,4.3,0.00116578
0.96,4.31,0.00071156
0.96,4.32,0.000737502
0.96,4.33,3.35147e-05
0.96,4.34,0.00135431
0.96,4.35,0.00125174
0.96,4.36,5.30494e-06
0.96,4.37,0.00031528
0.96,4.38,0.00122574
0.96,4.39,0.00070892
0.96,4.4,0.000632907
0.96,4.41,0.00046715
0.96,4.42,0.000387273
0.96,4.43,0.000681484
0.96,4.44,0.00124971
0.96,4.45,0.000190795
0.96,4.46,0.00171159
0.96,4.47,4.21404e-05
0.96,4.48,1.11669e-05
0.96,4.49,0.000478209
0.96,4.5,0.0016392
0.96,4.51,0.000780838
0.96,4.52,0.00112047
0.96,4.53,2.09295e-05
0.96,4.54,0.000535084
0.96,4.55,8.19813e-07
0.96,4.56,0.000987864
0.96,4.57,0.000983816
0.96,4.58,0.000637825
0.96,4.59,0.000482994
0.96,4.6,0.000268522
0.96,4.61,2.74778e-05
0.96,4.62,0.0001707
0.96,4.63,0.00120292
0.96,4.64,0.00187805
0.96,4.65,0.000562571
0.96,4.66,0.0014302
0.96,4.67,0.000698169
0.96,4.68,8.81639e-05
0.96,4.69,0.00159596
0.96,4.7,0.00169408
0.96,4.71,0.000179078
0.96,4.72,0.000544012
0.96,4.73,0.000766265
0.96,4.74,0.000735347
0.96,4.75,0.000964457
0.96,4.76,0.000730424
0.96,4.77,0.000612048
0.96,4.78,0.000777475
0.96,4.79,0.00301298
0.96,4.8,0.00114692
0.96,4.81,0.000769836
0.96,4.82,0.00112167
0.96,4.83,0.000557349
0.96,4.84,0.000643978
0.96,4.85,0.000462465
0.96,4.86,0.00093702
0.96,4.87,3.81402e-06
0.96,4.88,0.000821547
0.96,4.89,0.000608992
0.96,4.9,0.000176601
0.96,4.91,4.88696e-05
0.96,4.92,0.000381935
0.96,4.93,0.000600491
0.96,4.94,0.00121705
0.96,4.95,0.00103397
0.96,4.96,0.000661199
0.96,4.97,0.000823024
0.96,4.98,0.0010294
0.96,4.99,0.00128941
0.96,5,0.000627556
0.96,5.01,0.00105626
0.96,5.02,0.00212636
0.96,5.03,0.000211144
0.96,5.04,0.00142003
0.96,5.05,0.000805343
0.96,5.06,0.00051859
0.96,5.07,3.15341e-05
0.96,5.08,0.000786707
0.96,5.09,0.00118635
0.96,5.1,7.27026e-05
0.96,5.11,0.000779956
0.96,5.12,0.000594855
0.96,5.13,0.00121802
0.96,5.14,0.000125588
0.96,5.15,6.0488e-06
0.96,5.16,0.00153861
0.96,5.17,5.3803e-05
0.96,5.18,0.00120766
0.96,5.19,0.000687892
0.96,5.2,0.000904981
0.96,5.21,0.000371877
0.96,5.22,0.00154755
0.96,5.23,0.00051873
0.96,5.24,0.000629145
0.96,5.25,0.000839731
0.96,5.26,0.00158733
0.96,5.27,0.000221318
0.96,5.28,0.000452947
0.96,5.29,6.89428e-05
0.96,5.3,0.00120602
0.96,5.31,0.000388504
0.96,5.32,0.000132028
0.96,5.33,0.000709838
0.96,5.34,0.0018624
0.96,5.35,0.0012974
0.96,5.36,0.00054796
0.96,5.37,0.00129515
0.96,5.38,0.000653267
0.96,5.39,0.00327438
0.96,5.4,0.000671582
0.96,5.41,0.00128355
0.96,5.42,0.000598274
0.96,5.43,0.000164035
0.96,5.44,0.000878455
0.96,5.45,0.000277439
0.96,5.46,0.000123695
0.96,5.47,0.000681641
0.96,5.48,9.43631e-05
0.96,5.49,0.000415152
0.96,5.5,0.000163582
0.96,5.51,0.000747642
0.96,5.52,0.00136505
0.96,5.53,0.000590822
0.96,5.54,0.000457397
0.96,5.55,0.00120356
0.96,5.56,0.000727912
0.96,5.57,0.00131886
0.96,5.58,0.000736343
0.96,5.59,0.00102969
0.96,5.6,0.00109128
0.96,5.61,0.000256479
0.96,5.62,0.000282554
0.96,5.63,0.000652651
0.96,5.64,0.0014585
0.96,5.65,0.000689666
0.96,5.66,0.00122238
0.96,5.67,0.000678985
0.96,5.68,0.00105408
0.96,5.69,0.00044059
0.96,5.7,0.0019892
0.96,5.71,0.00110898
0.96,5.72,0.0016145
0.96,5.73,0.00117197
0.96,5.74,0.00133829
0.96,5.75,0.000377543
0.96,5.76,0.00136373
0.96,5.77,0.00192137
0.96,5.78,2.68303e-05
0.96,5.79,0.000331927
0.96,5.8,0.00053894
0.96,5.81,0.000689836
0.96,5.82,0.000110458
0.96,5.83,0.000432856
0.96,5.84,0.000519547
0.96,5.85,0.00102728
0.96,5.86,0.000768478
0.96,5.87,0.000727645
0.96,5.88,0.00048126
0.96,5.89,0.000954498
0.96,5.9,0.00105143
0.96,5.91,0.00080596
0.96,5.92,0.00125091
0.96,5.93,0.000982163
0.96,5.94,0.00180542
0.96,5.95,0.00129024
0.96,5.96,0.000847092
0.96,5.97,0.000615631
0.96,5.98,0.000711206
0.96,5.99,0.000854506
0.96,6,0.00208253
0.96,6.01,0.00119103
0.96,6.02,8.03268e-05
0.96,6.03,0.000724362
0.96,6.04,0.000666101
0.96,6.05,0.00056724
0.96,6.06,0.000296368
0.96,6.07,0.00163931
0.96,6.08,0.000404524
0.96,6.09,1.64227e-06
0.96,6.1,0.00105546
0.96,6.11,0.00212667
0.96,6.12,1.97616e-05
0.96,6.13,0.000598941
0.96,6.14,0.00066686
0.96,6.15,0.000508737
0.96,6.16,0.0010754
0.96,6.17,0.000956429
0.96,6.18,0.000670099
0.96,6.19,0.000237279
0.96,6.2,0.00115084
0.96,6.21,7.48553e-05
0.96,6.22,0.000659456
0.96,6.23,0.0004817
0.96,6.24,0.00147624
0.96,6.25,0.00107289
0.96,6.26,0.000578435
0.96,6.27,1.23164e-06
0.96,6.28,0.000375435
0.97,0,0.000302579
0.97,0.01,0.000929324
0.97,0.02,4.17254e-05
0.97,0.03,0.00096113
0.97,0.04,0.000167692
0.97,0.05,0.00128173
0.97,0.06,0.00116895
0.97,0.07,0.000201659
0.97,0.08,0.000914227
0.97,0.09,0.00102314
0.97,0.1,0.00171993
0.97,0.11,3.9471e-05
0.97,0.12,6.60761e-05
0.97,0.13,0.000201747
0.97,0.14,0.000788929
0.97,0.15,0.00152935
0.97,0.16,0.00147998
0.97,0.17,0.00133279
0.97,0.18,0.000688078
0.97,0.19,0.000286366
0.97,0.2,0.000673773
0.97,0.21,0.00118252
0.97,0.22,0.000519024
0.97,0.23,0.000670751
0.97,0.24,0.000928583
0.97,0.25,0.00121473
0.97,0.26,0.0011148
0.97,0.27,0.000890231
0.97,0.28,0.000989787
0.97,0.29,0.00165635
0.97,0.3,0.000566757
0.97,0.31,1.94741e-06
0.97,0.32,0.00093328
0.97,0.33,1.43007e-05
0.97,0.34,0.00170584
0.97,0.35,0.000763841
0.97,0.36,0.000585875
0.97,0.37,0.00111503
0.97,0.38,0.00162204
0.97,0.39,0.00124535
0.97,0.4,0.000913315
0.97,0.41,5.36473e-05
0.97,0.42,9.91667e-05
0.97,0.43,0.000510153
0.97,0.44,0.000717841
0.97,0.45,0.0010159
0.97,0.46,0.00214522
0.97,0.47,0.000318334
0.97,0.48,0.000312186
0.97,0.49,0.000879315
0.97,0.5,0.000731011
0.97,0.51,0.000199914
0.97,0.52,0.000665242
0.97,0.53,0.00129545
0.97,0.54,0.000513858
0.97,0.55,0.00112618
0.97,0.56,0.000985366
0.97,0.57,0.000419156
0.97,0.58,0.000795699
0.97,0.59,0.000811956
0.97,0.6,0.00154929
0.97,0.61,0.000570501
0.97,0.62,0.000256522
0.97,0.63,0.000335183
0.97,0.64,0.000974126
0.97,0.65,7.15473e-09
0.97,0.66,0.000725332
0.97,0.67,6.28708e-06
0.97,0.68,0.000942419
0.97,0.69,0.00410519
0.97,0.7,0.000249379
0.97,0.71,0.000853653
0.97,0.72,0.00109087
0.97,0.73,0.000113731
0.97,0.74,0.00175981
0.97,0.75,0.00126131
0.97,0.76,0.000223658
0.97,0.77,1.56763e-06
0.97,0.78,0.000867106
0.97,0.79,0.000228387
0.97,0.8,0.00184693
0.97,0.81,0.00279112
0.97,0.82,0.00233187
0.97,0.83,0.000193867
0.97,0.84,0.00213787
0.97,0.85,0.00124306
0.97,0.86,0.0012215
0.97,0.87,0.00111049
0.97,0.88,0.000624185
0.97,0.89,0.00217365
0.97,0.9,0.000598312
0.97,0.91,0.000861538
0.97,0.92,0.0019334
0.97,0.93,8.32647e-05
0.97,0.94,0.000708572
0.97,0.95,0.000763825
0.97,0.96,0.000629302
0.97,0.97,0.000431976
0.97,0.98,0.000717809
0.97,0.99,0.00055774
0.97,1,0.000392857
0.97,1.01,3.17186e-05
0.97,1.02,0.000684349
0.97,1.03,0.00238269
0.97,1.04,0.00113006
0.97,1.05,0.000588036
0.97,1.06,0.000605115
0.97,1.07,0.000528085
0.97,1.08,0.0010099
0.97,1.09,0.00174825
0.97,1.1,0.00137435
0.97,1.11,0.00172651
0.97,1.12,0.000725734
0.97,1.13,8.94374e-05
0.97,1.14,0.000642927
0.97,1.15,0.000146003
0.97,1.16,0.000456728
0.97,1.17,0.00101974
0.97,1.18,2.4597e-05
0.97,1.19,0.00130824
0.97,1.2,0.00081153
0.97,1.21,0.000688426
0.97,1.22,0.000816493
0.97,1.23,0.000667075
0.97,1.24,0.000265493
0.97,1.25,0.000617456
0.97,1.26,0.000823312
0.97,1.27,0.000882327
0.97,1.28,0.000630066
0.97,1.29,0.000673126
0.97,1.3,0.00076095
0.97,1.31,0.000265466
0.97,1.32,0.000366035
0.97,1.33,0.000571069
0.97,1.34,0.000240484
0.97,1.35,0.000264789
0.97,1.36,0.000363366
0.97,1.37,0.00198499
0.97,1.38,0.000215125
0.97,1.39,0.00118454
0.97,1.4,0.000235061
0.97,1.41,0.00075453
0.97,1.42,0.000523402
0.97,1.43,0.000757526
0.97,1.44,0.000594383
0.97,1.45,3.39521e-05
0.97,1.46,0.00097649
0.97,1.47,0.00142627
0.97,1.48,0.00260474
0.97,1.49,0.000831908
0.97,1.5,0.000496974
0.97,1.51,0.000707
0.97,1.52,1.48283e-05
0.97,1.53,7.34868e-05
0.97,1.54,7.14573e-05
0.97,1.55,0.00173007
0.97,1.56,0.00129144
0.97,1.57,0.000320474
0.97,1.58,0.000925051
0.97,1.59,0.0004666
0.97,1.6,0.000532578
0.97,1.61,3.86694e-06
0.97,1.62,0.000440447
0.97,1.63,0.0014829
0.97,1.64,0.000610906
0.97,1.65,0.00061691
0.97,1.66,0.00125244
0.97,1.67,0.000416841
0.97,1.68,0.000671132
0.97,1.69,0.000486716
0.97,1.7,0.000636806
0.97,1.71,0.000496386
0.97,1.72,0.00246683
0.97,1.73,0.00144194
0.97,1.74,0.00133011
0.97,1.75,0.000520912
0.97,1.76,0.000836801
0.97,1.77,0.000611738
0.97,1.78,0.00205667
0.97,1.79,0.00023719
0.97,1.8,0.00106148
0.97,1.81,0.000870505
0.97,1.82,0.000794251
0.97,1.83,0.000970365
0.97,1.84,0.00167512
0.97,1.85,0.000347609
0.97,1.86,0.00336245
0.97,1.87,0.000151377
0.97,1.88,0.000134779
0.97,1.89,0.000864885
0.97,1.9,0.00200997
0.97,1.91,0.00112242
0.97,1.92,0.0010034
0.97,1.93,0.000294568
0.97,1.94,0.00159804
0.97,1.95,0.000473573
0.97,1.96,0.000290203
0.97,1.97,0.00226353
0.97,1.98,0.00120092
0.97,1.99,0.00116839
0.97,2,0.0017708
0.97,2.01,0.000716652
0.97,2.02,0.000142277
0.97,2.03,0.00102508
0.97,2.04,0.00098014
0.97,2.05,0.000448016
0.97,2.06,0.00239304
0.97,2.07,0.000359091
0.97,2.08,0.000862307
0.97,2.09,0.00164897
0.97,2.1,0.000442156
0.97,2.11,0.000711048
0.97,2.12,0.000762456
0.97,2.13,0.00127465
0.97,2.14,0.000376791
0.97,2.15,0.000207938
0.97,2.16,0.000824012
0.97,2.17,0.000359865
0.97,2.18,0.000556984
0.97,2.19,0.00110269
0.97,2.2,0.000902481
0.97,2.21,0.000567112
0.97,2.22,6.41057e-05
0.97,2.23,0.00205589
0.97,2.24,0.000594927
0.97,2.25,0.000667935
0.97,2.26,0.000586695
0.97,2.27,0.0015726
0.97,2.28,0.000254504
0.97,2.29,0.0010572
0.97,2.3,1.77748e-06
0.97,2.31,0.000956821
0.97,2.32,0.000674668
0.97,2.33,0.000759979
0.97,2.34,0.00101976
0.97,2.35,0.00104409
0.97,2.36,0.00167285
0.97,2.37,9.28109e-05
0.97,2.38,0.00124522
0.97,2.39,0.000463558
