r,theta,mass
0.27,0.34,0.49593
0.27,0.35,0.496498
0.27,0.36,0.494006
0.27,0.37,0.493683
0.27,0.38,0.494796
0.27,0.39,0.497221
0.27,0.4,0.492592
0.27,0.41,0.492219
0.27,0.42,0.495599
0.27,0.43,0.494332
0.27,0.44,0.496735
0.27,0.45,0.493651
0.27,0.46,0.497466
0.27,0.47,0.49254
0.27,0.48,0.495977
0.27,0.49,0.495596
0.27,0.5,0.49602
0.27,0.51,0.496176
0.27,0.52,0.496109
0.27,0.53,0.493712
0.27,0.54,0.496253
0.27,0.55,0.493972
0.27,0.56,0.495621
0.27,0.57,0.49572
0.27,0.58,0.496396
0.27,0.59,0.49607
0.27,0.6,0.496561
0.27,0.61,0.500963
0.27,0.62,0.499133
0.27,0.63,0.496766
0.27,0.64,0.497016
0.27,0.65,0.498291
0.27,0.66,0.498989
0.27,0.67,0.498839
0.27,0.68,0.501616
0.27,0.69,0.499063
0.27,0.7,0.499222
0.27,0.71,0.498596
0.27,0.72,0.498164
0.27,0.73,0.500269
0.27,0.74,0.499924
0.27,0.75,0.499973
0.27,0.76,0.504141
0.27,0.77,0.499719
0.27,0.78,0.502489
0.28,0,0.505927
0.28,0.01,0.506976
0.28,0.02,0.502607
0.28,0.03,0.506035
0.28,0.04,0.505183
0.28,0.05,0.503418
0.28,0.06,0.504046
0.28,0.07,0.505428
0.28,0.08,0.501934
0.28,0.09,0.503186
0.28,0.1,0.504952
0.28,0.11,0.50434
0.28,0.12,0.502443
0.28,0.13,0.500131
0.28,0.14,0.501097
0.28,0.15,0.501482
0.28,0.16,0.499619
0.28,0.17,0.500804
0.28,0.18,0.498036
0.28,0.19,0.503242
0.28,0.2,0.495898
0.28,0.21,0.498411
0.28,0.22,0.497326
0.28,0.23,0.496097
0.28,0.24,0.49759
0.28,0.25,0.499352
0.28,0.26,0.49805
0.28,0.27,0.497142
0.28,0.28,0.497999
0.28,0.29,0.495707
0.28,0.3,0.497444
0.28,0.31,0.496144
0.28,0.32,0.497885
0.28,0.33,0.492762
0.28,0.34,0.495211
0.28,0.35,0.496467
0.28,0.36,0.498192
0.28,0.37,0.493882
0.28,0.38,0.49722
0.28,0.39,0.495384
0.28,0.4,0.500697
0.28,0.41,0.492779
0.28,0.42,0.495214
0.28,0.43,0.497555
0.28,0.44,0.492869
0.28,0.45,0.497486
0.28,0.46,0.494114
0.28,0.47,0.496007
0.28,0.48,0.497003
0.28,0.49,0.49836
0.28,0.5,0.498909
0.28,0.51,0.496183
0.28,0.52,0.498025
0.28,0.53,0.49983
0.28,0.54,0.496779
0.28,0.55,0.500256
0.28,0.56,0.497426
0.28,0.57,0.501654
0.28,0.58,0.501525
0.28,0.59,0.500956
0.28,0.6,0.500347
0.28,0.61,0.501566
0.28,0.62,0.500138
0.28,0.63,0.497761
0.28,0.64,0.499903
0.28,0.65,0.502697
0.28,0.66,0.500139
0.28,0.67,0.505544
0.28,0.68,0.500624
0.28,0.69,0.50467
0.28,0.7,0.501128
0.28,0.71,0.506394
0.28,0.72,0.504473
0.28,0.73,0.506594
0.28,0.74,0.505251
0.28,0.75,0.503394
0.28,0.76,0.505356
0.28,0.77,0.505264
0.28,0.78,0.50528
0.29,0,0.511255
0.29,0.01,0.509704
0.29,0.02,0.5082
0.29,0.03,0.506718
0.29,0.04,0.508562
0.29,0.05,0.505679
0.29,0.06,0.507988
0.29,0.07,0.502642
0.29,0.08,0.506169
0.29,0.09,0.502775
0.29,0.1,0.505116
0.29,0.11,0.502911
0.29,0.12,0.505048
0.29,0.13,0.503486
0.29,0.14,0.508341
0.29,0.15,0.505354
0.29,0.16,0.501207
0.29,0.17,0.507828
0.29,0.18,0.502519
0.29,0.19,0.502981
0.29,0.2,0.501325
0.29,0.21,0.499257
0.29,0.22,0.500136
0.29,0.23,0.498515
0.29,0.24,0.50108
0.29,0.25,0.501489
0.29,0.26,0.497463
0.29,0.27,0.5028
0.29,0.28,0.500346
0.29,0.29,0.497208
0.29,0.3,0.494134
0.29,0.31,0.500088
0.29,0.32,0.498805
0.29,0.33,0.496349
0.29,0.34,0.497526
0.29,0.35,0.50033
0.29,0.36,0.498423
0.29,0.37,0.495639
0.29,0.38,0.498873
0.29,0.39,0.499346
0.29,0.4,0.497235
0.29,0.41,0.498224
0.29,0.42,0.497931
0.29,0.43,0.496153
0.29,0.44,0.495581
0.29,0.45,0.500333
0.29,0.46,0.497256
0.29,0.47,0.496664
0.29,0.48,0.500761
0.29,0.49,0.498563
0.29,0.5,0.496557
0.29,0.51,0.497866
0.29,0.52,0.500264
0.29,0.53,0.500194
0.29,0.54,0.499694
0.29,0.55,0.499758
0.29,0.56,0.499759
0.29,0.57,0.501168
0.29,0.58,0.501956
0.29,0.59,0.503342
0.29,0.6,0.501615
0.29,0.61,0.504696
0.29,0.62,0.502825
0.29,0.63,0.502514
0.29,0.64,0.504084
0.29,0.65,0.503025
0.29,0.66,0.504046
0.29,0.67,0.506277
0.29,0.68,0.504964
0.29,0.69,0.504998
0.29,0.7,0.506917
0.29,0.71,0.506127
0.29,0.72,0.50788
0.29,0.73,0.507762
0.29,0.74,0.506403
0.29,0.75,0.504772
0.29,0.76,0.50842
0.29,0.77,0.507284
0.29,0.78,0.508077
0.3,0,0.514499
0.3,0.01,0.510455
0.3,0.02,0.50873
0.3,0.03,0.510531
0.3,0.04,0.510392
0.3,0.05,0.508607
0.3,0.06,0.509098
0.3,0.07,0.510203
0.3,0.08,0.507767
0.3,0.09,0.507078
0.3,0.1,0.507267
0.3,0.11,0.504718
0.3,0.12,0.505706
0.3,0.13,0.506942
0.3,0.14,0.50713
0.3,0.15,0.504839
0.3,0.16,0.503028
0.3,0.17,0.5073
0.3,0.18,0.505416
0.3,0.19,0.505402
0.3,0.2,0.503007
0.3,0.21,0.506269
0.3,0.22,0.501386
0.3,0.23,0.504309
0.3,0.24,0.501558
0.3,0.25,0.499208
0.3,0.26,0.499439
0.3,0.27,0.502509
0.3,0.28,0.500452
0.3,0.29,0.500782
0.3,0.3,0.49875
0.3,0.31,0.499602
0.3,0.32,0.499152
0.3,0.33,0.500984
0.3,0.34,0.498362
0.3,0.35,0.499857
0.3,0.36,0.497523
0.3,0.37,0.498471
0.3,0.38,0.499369
0.3,0.39,0.502301
0.3,0.4,0.501657
0.3,0.41,0.497347
0.3,0.42,0.498177
0.3,0.43,0.499968
0.3,0.44,0.501887
0.3,0.45,0.498328
0.3,0.46,0.500188
0.3,0.47,0.501302
0.3,0.48,0.500449
0.3,0.49,0.501402
0.3,0.5,0.500847
0.3,0.51,0.502241
0.3,0.52,0.500359
0.3,0.53,0.501209
0.3,0.54,0.501754
0.3,0.55,0.501677
0.3,0.56,0.502884
0.3,0.57,0.502002
0.3,0.58,0.503263
0.3,0.59,0.503998
0.3,0.6,0.504115
0.3,0.61,0.503863
0.3,0.62,0.5036
0.3,0.63,0.508415
0.3,0.64,0.508263
0.3,0.65,0.506881
0.3,0.66,0.504321
0.3,0.67,0.508685
0.3,0.68,0.508947
0.3,0.69,0.506161
0.3,0.7,0.507821
0.3,0.71,0.510862
0.3,0.72,0.507113
0.3,0.73,0.511472
0.3,0.74,0.509339
0.3,0.75,0.509766
0.3,0.76,0.511457
0.3,0.77,0.508268
0.3,0.78,0.513078
0.31,0,0.518419
0.31,0.01,0.511596
0.31,0.02,0.513815
0.31,0.03,0.515837
0.31,0.04,0.512074
0.31,0.05,0.51633
0.31,0.06,0.513376
0.31,0.07,0.511159
0.31,0.08,0.510815
0.31,0.09,0.511037
0.31,0.1,0.511509
0.31,0.11,0.512879
0.31,0.12,0.507678
0.31,0.13,0.507098
0.31,0.14,0.508299
0.31,0.15,0.508524
0.31,0.16,0.506982
0.31,0.17,0.504547
0.31,0.18,0.507636
0.31,0.19,0.507546
0.31,0.2,0.505568
0.31,0.21,0.505872
0.31,0.22,0.506031
0.31,0.23,0.506087
0.31,0.24,0.502296
0.31,0.25,0.501493
0.31,0.26,0.501776
0.31,0.27,0.502577
0.31,0.28,0.499954
0.31,0.29,0.504635
0.31,0.3,0.503915
0.31,0.31,0.505136
0.31,0.32,0.500348
0.31,0.33,0.504721
0.31,0.34,0.498461
0.31,0.35,0.500969
0.31,0.36,0.500371
0.31,0.37,0.501325
0.31,0.38,0.49833
0.31,0.39,0.505728
0.31,0.4,0.502161
0.31,0.41,0.501065
0.31,0.42,0.501841
0.31,0.43,0.500519
0.31,0.44,0.502128
0.31,0.45,0.499882
0.31,0.46,0.49743
0.31,0.47,0.505525
0.31,0.48,0.501932
0.31,0.49,0.506055
0.31,0.5,0.505837
0.31,0.51,0.50289
0.31,0.52,0.504935
0.31,0.53,0.506841
0.31,0.54,0.498213
0.31,0.55,0.49998
0.31,0.56,0.503269
0.31,0.57,0.504175
0.31,0.58,0.506691
0.31,0.59,0.505553
0.31,0.6,0.503068
0.31,0.61,0.505633
0.31,0.62,0.505153
0.31,0.63,0.508155
0.31,0.64,0.508544
0.31,0.65,0.507817
0.31,0.66,0.508592
0.31,0.67,0.510452
0.31,0.68,0.508596
0.31,0.69,0.512853
0.31,0.7,0.508892
0.31,0.71,0.513054
0.31,0.72,0.512281
0.31,0.73,0.510672
0.31,0.74,0.51044
0.31,0.75,0.513858
0.31,0.76,0.515765
0.31,0.77,0.516464
0.31,0.78,0.513343
0.32,0,0.520561
0.32,0.01,0.519068
0.32,0.02,0.517494
0.32,0.03,0.516871
0.32,0.04,0.516148
0.32,0.05,0.515253
0.32,0.06,0.514715
0.32,0.07,0.517687
0.32,0.08,0.513053
0.32,0.09,0.51557
0.32,0.1,0.515035
0.32,0.11,0.512004
0.32,0.12,0.511893
0.32,0.13,0.510615
0.32,0.14,0.511242
0.32,0.15,0.510285
0.32,0.16,0.510454
0.32,0.17,0.509021
0.32,0.18,0.504727
0.32,0.19,0.508541
0.32,0.2,0.511446
0.32,0.21,0.506086
0.32,0.22,0.505361
0.32,0.23,0.50809
0.32,0.24,0.507174
0.32,0.25,0.502686
0.32,0.26,0.505657
0.32,0.27,0.502114
0.32,0.28,0.503924
0.32,0.29,0.504033
0.32,0.3,0.501633
0.32,0.31,0.5013
0.32,0.32,0.503639
0.32,0.33,0.507489
0.32,0.34,0.500034
0.32,0.35,0.503352
0.32,0.36,0.500858
0.32,0.37,0.506921
0.32,0.38,0.504237
0.32,0.39,0.500912
0.32,0.4,0.5007
0.32,0.41,0.504614
0.32,0.42,0.503781
0.32,0.43,0.507335
0.32,0.44,0.500982
0.32,0.45,0.503986
0.32,0.46,0.506306
0.32,0.47,0.502658
0.32,0.48,0.504145
0.32,0.49,0.502331
0.32,0.5,0.503866
0.32,0.51,0.505509
0.32,0.52,0.502829
0.32,0.53,0.502863
0.32,0.54,0.507911
0.32,0.55,0.506638
0.32,0.56,0.508308
0.32,0.57,0.506238
0.32,0.58,0.507735
0.32,0.59,0.508001
0.32,0.6,0.509837
0.32,0.61,0.508308
0.32,0.62,0.508293
0.32,0.63,0.509559
0.32,0.64,0.511909
0.32,0.65,0.513551
0.32,0.66,0.511527
0.32,0.67,0.511937
0.32,0.68,0.511301
0.32,0.69,0.514214
0.32,0.7,0.513758
0.32,0.71,0.512149
0.32,0.72,0.511228
0.32,0.73,0.514055
0.32,0.74,0.516553
0.32,0.75,0.514615
0.32,0.76,0.513708
0.32,0.77,0.517218
0.32,0.78,0.521306
0.33,0,0.521273
0.33,0.01,0.519938
0.33,0.02,0.521196
0.33,0.03,0.520094
0.33,0.04,0.520365
0.33,0.05,0.516599
0.33,0.06,0.518915
0.33,0.07,0.519416
0.33,0.08,0.515364
0.33,0.09,0.51692
0.33,0.1,0.519146
0.33,0.11,0.516598
0.33,0.12,0.512433
0.33,0.13,0.516804
0.33,0.14,0.511473
0.33,0.15,0.512109
0.33,0.16,0.509308
0.33,0.17,0.513522
0.33,0.18,0.51124
0.33,0.19,0.51113
0.33,0.2,0.509987
0.33,0.21,0.508161
0.33,0.22,0.506294
0.33,0.23,0.509402
0.33,0.24,0.506225
0.33,0.25,0.503831
0.33,0.26,0.506079
0.33,0.27,0.506756
0.33,0.28,0.506366
0.33,0.29,0.504044
0.33,0.3,0.503715
0.33,0.31,0.506455
0.33,0.32,0.50471
0.33,0.33,0.503539
0.33,0.34,0.505252
0.33,0.35,0.506073
0.33,0.36,0.501916
0.33,0.37,0.507445
0.33,0.38,0.503681
0.33,0.39,0.502967
0.33,0.4,0.501968
0.33,0.41,0.505567
0.33,0.42,0.504638
0.33,0.43,0.506123
0.33,0.44,0.504786
0.33,0.45,0.503845
0.33,0.46,0.499408
0.33,0.47,0.501431
0.33,0.48,0.503321
0.33,0.49,0.50216
0.33,0.5,0.504415
0.33,0.51,0.508053
0.33,0.52,0.50456
0.33,0.53,0.509295
0.33,0.54,0.50587
0.33,0.55,0.509481
0.33,0.56,0.507006
0.33,0.57,0.508379
0.33,0.58,0.507838
0.33,0.59,0.510279
0.33,0.6,0.508096
0.33,0.61,0.509109
0.33,0.62,0.513521
0.33,0.63,0.511049
0.33,0.64,0.51328
0.33,0.65,0.512246
0.33,0.66,0.513777
0.33,0.67,0.511068
0.33,0.68,0.51722
0.33,0.69,0.514288
0.33,0.7,0.518392
0.33,0.71,0.51794
0.33,0.72,0.518161
0.33,0.73,0.517194
0.33,0.74,0.521958
0.33,0.75,0.520234
0.33,0.76,0.520846
0.33,0.77,0.521001
0.33,0.78,0.521405
0.34,0,0.521002
0.34,0.01,0.524459
0.34,0.02,0.520235
0.34,0.03,0.52252
0.34,0.04,0.522951
0.34,0.05,0.520279
0.34,0.06,0.520826
0.34,0.07,0.518985
0.34,0.08,0.518689
0.34,0.09,0.517434
0.34,0.1,0.51734
0.34,0.11,0.513668
0.34,0.12,0.512478
0.34,0.13,0.515197
0.34,0.14,0.511812
0.34,0.15,0.51447
0.34,0.16,0.513506
0.34,0.17,0.513158
0.34,0.18,0.508604
0.34,0.19,0.509507
0.34,0.2,0.511773
0.34,0.21,0.508147
0.34,0.22,0.510426
0.34,0.23,0.509838
0.34,0.24,0.511904
0.34,0.25,0.508317
0.34,0.26,0.507045
0.34,0.27,0.509381
0.34,0.28,0.505771
0.34,0.29,0.507343
0.34,0.3,0.503088
0.34,0.31,0.50546
0.34,0.32,0.508794
0.34,0.33,0.503115
0.34,0.34,0.503769
0.34,0.35,0.504362
0.34,0.36,0.504525
0.34,0.37,0.504192
0.34,0.38,0.507026
0.34,0.39,0.50611
0.34,0.4,0.504667
0.34,0.41,0.504482
0.34,0.42,0.507123
0.34,0.43,0.506073
0.34,0.44,0.506896
0.34,0.45,0.503239
0.34,0.46,0.506987
0.34,0.47,0.5061
0.34,0.48,0.50456
0.34,0.49,0.505847
0.34,0.5,0.509796
0.34,0.51,0.50831
0.34,0.52,0.509559
0.34,0.53,0.507797
0.34,0.54,0.507736
0.34,0.55,0.508781
0.34,0.56,0.510106
0.34,0.57,0.51076
0.34,0.58,0.511943
0.34,0.59,0.512389
0.34,0.6,0.511252
0.34,0.61,0.514588
0.34,0.62,0.513306
0.34,0.63,0.513593
0.34,0.64,0.516444
0.34,0.65,0.513431
0.34,0.66,0.515455
0.34,0.67,0.51669
0.34,0.68,0.516145
0.34,0.69,0.517032
0.34,0.7,0.519531
0.34,0.71,0.519401
0.34,0.72,0.520776
0.34,0.73,0.521739
0.34,0.74,0.520778
0.34,0.75,0.522541
0.34,0.76,0.521905
0.34,0.77,0.522425
0.34,0.78,0.521725
0.35,0,0.52527
0.35,0.01,0.528688
0.35,0.02,0.526893
0.35,0.03,0.524181
0.35,0.04,0.524632
0.35,0.05,0.520643
0.35,0.06,0.522118
0.35,0.07,0.522462
0.35,0.08,0.524464
0.35,0.09,0.52016
0.35,0.1,0.517309
0.35,0.11,0.518534
0.35,0.12,0.518537
0.35,0.13,0.518681
0.35,0.14,0.515743
0.35,0.15,0.517745
0.35,0.16,0.51316
0.35,0.17,0.511936
0.35,0.18,0.515337
0.35,0.19,0.51522
0.35,0.2,0.514912
0.35,0.21,0.513901
0.35,0.22,0.510532
0.35,0.23,0.508306
0.35,0.24,0.511276
0.35,0.25,0.507407
0.35,0.26,0.508903
0.35,0.27,0.508363
0.35,0.28,0.504793
0.35,0.29,0.507375
0.35,0.3,0.507962
0.35,0.31,0.508151
0.35,0.32,0.506415
0.35,0.33,0.506934
0.35,0.34,0.507815
0.35,0.35,0.507651
0.35,0.36,0.508449
0.35,0.37,0.508781
0.35,0.38,0.504325
0.35,0.39,0.507676
0.35,0.4,0.506747
0.35,0.41,0.50711
0.35,0.42,0.506727
0.35,0.43,0.506318
0.35,0.44,0.505905
0.35,0.45,0.504742
0.35,0.46,0.506457
0.35,0.47,0.505448
0.35,0.48,0.508852
0.35,0.49,0.505981
0.35,0.5,0.509726
0.35,0.51,0.510058
0.35,0.52,0.507109
0.35,0.53,0.509106
0.35,0.54,0.512378
0.35,0.55,0.507927
0.35,0.56,0.511527
0.35,0.57,0.5117
0.35,0.58,0.51221
0.35,0.59,0.515741
0.35,0.6,0.510406
0.35,0.61,0.513437
0.35,0.62,0.514305
0.35,0.63,0.517697
0.35,0.64,0.515204
0.35,0.65,0.514346
0.35,0.66,0.516412
0.35,0.67,0.520571
0.35,0.68,0.519815
0.35,0.69,0.517978
0.35,0.7,0.520518
0.35,0.71,0.522282
0.35,0.72,0.524725
0.35,0.73,0.525991
0.35,0.74,0.525572
0.35,0.75,0.526111
0.35,0.76,0.521482
0.35,0.77,0.527793
0.35,0.78,0.526
0.36,0,0.529925
0.36,0.01,0.529194
0.36,0.02,0.527749
0.36,0.03,0.526756
0.36,0.04,0.526901
0.36,0.05,0.529022
0.36,0.06,0.527135
0.36,0.07,0.524281
0.36,0.08,0.51969
0.36,0.09,0.523032
0.36,0.1,0.521365
0.36,0.11,0.520882
0.36,0.12,0.519348
0.36,0.13,0.520763
0.36,0.14,0.516325
0.36,0.15,0.518129
0.36,0.16,0.518209
0.36,0.17,0.51642
0.36,0.18,0.516951
0.36,0.19,0.512512
0.36,0.2,0.516263
0.36,0.21,0.511268
0.36,0.22,0.510729
0.36,0.23,0.515116
0.36,0.24,0.513876
0.36,0.25,0.511885
0.36,0.26,0.50809
0.36,0.27,0.510138
0.36,0.28,0.508409
0.36,0.29,0.510467
0.36,0.3,0.507646
0.36,0.31,0.506847
0.36,0.32,0.50522
0.36,0.33,0.510839
0.36,0.34,0.508328
0.36,0.35,0.507197
0.36,0.36,0.506742
0.36,0.37,0.508241
0.36,0.38,0.509104
0.36,0.39,0.505155
0.36,0.4,0.50576
0.36,0.41,0.509723
0.36,0.42,0.505007
0.36,0.43,0.506515
0.36,0.44,0.507606
0.36,0.45,0.508034
0.36,0.46,0.51005
0.36,0.47,0.50846
0.36,0.48,0.509191
0.36,0.49,0.508552
0.36,0.5,0.510104
0.36,0.51,0.51002
0.36,0.52,0.509327
0.36,0.53,0.512826
0.36,0.54,0.512686
0.36,0.55,0.513572
0.36,0.56,0.510128
0.36,0.57,0.514105
0.36,0.58,0.514919
0.36,0.59,0.513701
0.36,0.6,0.513171
0.36,0.61,0.515193
0.36,0.62,0.515005
0.36,0.63,0.513627
0.36,0.64,0.5185
0.36,0.65,0.52039
0.36,0.66,0.518466
0.36,0.67,0.522367
0.36,0.68,0.525051
0.36,0.69,0.522928
0.36,0.7,0.523695
0.36,0.71,0.523019
0.36,0.72,0.524702
0.36,0.73,0.526236
0.36,0.74,0.527492
0.36,0.75,0.527969
0.36,0.76,0.527019
0.36,0.77,0.531786
0.36,0.78,0.531264
0.37,0,0.533327
0.37,0.01,0.529333
0.37,0.02,0.53286
0.37,0.03,0.531092
0.37,0.04,0.527605
0.37,0.05,0.527677
0.37,0.06,0.526369
0.37,0.07,0.525051
0.37,0.08,0.523911
0.37,0.09,0.523433
0.37,0.1,0.521876
0.37,0.11,0.523239
0.37,0.12,0.52093
0.37,0.13,0.519551
0.37,0.14,0.522955
0.37,0.15,0.517148
0.37,0.16,0.51652
0.37,0.17,0.520037
0.37,0.18,0.519357
0.37,0.19,0.513046
0.37,0.2,0.515324
0.37,0.21,0.514286
0.37,0.22,0.513727
0.37,0.23,0.514399
0.37,0.24,0.51292
0.37,0.25,0.51228
0.37,0.26,0.511976
0.37,0.27,0.510275
0.37,0.28,0.506069
0.37,0.29,0.51261
0.37,0.3,0.50737
0.37,0.31,0.509292
0.37,0.32,0.509265
0.37,0.33,0.508354
0.37,0.34,0.511009
0.37,0.35,0.507294
0.37,0.36,0.509377
0.37,0.37,0.503622
0.37,0.38,0.510365
0.37,0.39,0.508338
0.37,0.4,0.507193
0.37,0.41,0.50742
0.37,0.42,0.509895
0.37,0.43,0.508548
0.37,0.44,0.507901
0.37,0.45,0.510459
0.37,0.46,0.509398
0.37,0.47,0.510191
0.37,0.48,0.508044
0.37,0.49,0.510073
0.37,0.5,0.513069
0.37,0.51,0.509752
0.37,0.52,0.510305
0.37,0.53,0.51238
0.37,0.54,0.512317
0.37,0.55,0.516127
0.37,0.56,0.512489
0.37,0.57,0.51511
0.37,0.58,0.514836
0.37,0.59,0.511768
0.37,0.6,0.516963
0.37,0.61,0.517091
0.37,0.62,0.519281
0.37,0.63,0.516572
0.37,0.64,0.518584
0.37,0.65,0.521278
0.37,0.66,0.521411
0.37,0.67,0.525108
0.37,0.68,0.523208
0.37,0.69,0.524975
0.37,0.7,0.525906
0.37,0.71,0.527483
0.37,0.72,0.523432
0.37,0.73,0.527474
0.37,0.74,0.526984
0.37,0.75,0.529436
0.37,0.76,0.530708
0.37,0.77,0.532294
0.37,0.78,0.535079
0.38,0,0.537341
0.38,0.01,0.534625
0.38,0.02,0.534644
0.38,0.03,0.531888
0.38,0.04,0.530156
0.38,0.05,0.527874
0.38,0.06,0.530501
0.38,0.07,0.52879
0.38,0.08,0.528083
0.38,0.09,0.526148
0.38,0.1,0.528593
0.38,0.11,0.523486
0.38,0.12,0.523215
0.38,0.13,0.523692
0.38,0.14,0.521516
0.38,0.15,0.521622
0.38,0.16,0.521244
0.38,0.17,0.518638
0.38,0.18,0.516639
0.38,0.19,0.514189
0.38,0.2,0.514864
0.38,0.21,0.514643
0.38,0.22,0.511654
0.38,0.23,0.516498
0.38,0.24,0.511136
0.38,0.25,0.514083
0.38,0.26,0.50933
0.38,0.27,0.509788
0.38,0.28,0.508947
0.38,0.29,0.510443
0.38,0.3,0.511534
0.38,0.31,0.506988
0.38,0.32,0.510396
0.38,0.33,0.510574
0.38,0.34,0.508192
0.38,0.35,0.503552
0.38,0.36,0.505293
0.38,0.37,0.506698
0.38,0.38,0.506929
0.38,0.39,0.512541
0.38,0.4,0.509325
0.38,0.41,0.507462
0.38,0.42,0.502433
0.38,0.43,0.507507
0.38,0.44,0.511475
0.38,0.45,0.510865
0.38,0.46,0.511422
0.38,0.47,0.50855
0.38,0.48,0.509134
0.38,0.49,0.50873
0.38,0.5,0.511712
0.38,0.51,0.513902
0.38,0.52,0.510328
0.38,0.53,0.512476
0.38,0.54,0.512005
0.38,0.55,0.514152
0.38,0.56,0.514867
0.38,0.57,0.515612
0.38,0.58,0.513773
0.38,0.59,0.51464
0.38,0.6,0.520789
0.38,0.61,0.519486
0.38,0.62,0.51846
0.38,0.63,0.520209
0.38,0.64,0.520635
0.38,0.65,0.520188
0.38,0.66,0.525964
0.38,0.67,0.523566
0.38,0.68,0.527168
0.38,0.69,0.52407
0.38,0.7,0.528199
0.38,0.71,0.528428
0.38,0.72,0.52884
0.38,0.73,0.528478
0.38,0.74,0.529675
0.38,0.75,0.533134
0.38,0.76,0.532624
0.38,0.77,0.535899
0.38,0.78,0.535859
0.39,0,0.536889
0.39,0.01,0.537783
0.39,0.02,0.534634
0.39,0.03,0.534309
0.39,0.04,0.532718
0.39,0.05,0.53282
0.39,0.06,0.532537
0.39,0.07,0.528828
0.39,0.08,0.531285
0.39,0.09,0.528716
0.39,0.1,0.529626
0.39,0.11,0.525589
0.39,0.12,0.524161
0.39,0.13,0.525444
0.39,0.14,0.524288
0.39,0.15,0.517889
0.39,0.16,0.521651
0.39,0.17,0.520166
0.39,0.18,0.51961
0.39,0.19,0.52001
0.39,0.2,0.517574
0.39,0.21,0.514082
0.39,0.22,0.518564
0.39,0.23,0.517365
0.39,0.24,0.514028
0.39,0.25,0.515045
0.39,0.26,0.512135
0.39,0.27,0.511504
0.39,0.28,0.511435
0.39,0.29,0.516727
0.39,0.3,0.512885
0.39,0.31,0.508829
0.39,0.32,0.509357
0.39,0.33,0.511263
0.39,0.34,0.512461
0.39,0.35,0.507185
0.39,0.36,0.508253
0.39,0.37,0.506901
0.39,0.38,0.510691
0.39,0.39,0.507317
0.39,0.4,0.509289
0.39,0.41,0.508411
0.39,0.42,0.510035
0.39,0.43,0.506008
0.39,0.44,0.510254
0.39,0.45,0.5091
0.39,0.46,0.509609
0.39,0.47,0.506515
0.39,0.48,0.510795
0.39,0.49,0.513168
0.39,0.5,0.51093
0.39,0.51,0.510618
0.39,0.52,0.510547
0.39,0.53,0.512411
0.39,0.54,0.513973
0.39,0.55,0.512957
0.39,0.56,0.515804
0.39,0.57,0.513181
0.39,0.58,0.512919
0.39,0.59,0.518374
0.39,0.6,0.518425
0.39,0.61,0.520245
0.39,0.62,0.52234
0.39,0.63,0.522096
0.39,0.64,0.527298
0.39,0.65,0.523097
0.39,0.66,0.522377
0.39,0.67,0.524034
0.39,0.68,0.527937
0.39,0.69,0.527406
0.39,0.7,0.528177
0.39,0.71,0.527649
0.39,0.72,0.531504
0.39,0.73,0.532464
0.39,0.74,0.530491
0.39,0.75,0.535731
0.39,0.76,0.535078
0.39,0.77,0.537121
0.39,0.78,0.538755
0.4,0,0.540527
0.4,0.01,0.536635
0.4,0.02,0.538805
0.4,0.03,0.537276
0.4,0.04,0.536018
0.4,0.05,0.534514
0.4,0.06,0.535138
0.4,0.07,0.530682
0.4,0.08,0.533223
0.4,0.09,0.530078
0.4,0.1,0.527212
0.4,0.11,0.525125
0.4,0.12,0.527744
0.4,0.13,0.527145
0.4,0.14,0.525977
0.4,0.15,0.520614
0.4,0.16,0.521637
0.4,0.17,0.524081
0.4,0.18,0.52174
0.4,0.19,0.517595
0.4,0.2,0.515038
0.4,0.21,0.516723
0.4,0.22,0.517944
0.4,0.23,0.51921
0.4,0.24,0.515826
0.4,0.25,0.512331
0.4,0.26,0.511647
0.4,0.27,0.514107
0.4,0.28,0.51192
0.4,0.29,0.510849
0.4,0.3,0.511297
0.4,0.31,0.513937
0.4,0.32,0.509512
0.4,0.33,0.509653
0.4,0.34,0.512103
0.4,0.35,0.509283
0.4,0.36,0.50812
0.4,0.37,0.506871
0.4,0.38,0.506582
0.4,0.39,0.507571
0.4,0.4,0.507159
0.4,0.41,0.508689
0.4,0.42,0.507306
0.4,0.43,0.507671
0.4,0.44,0.506428
0.4,0.45,0.50743
0.4,0.46,0.509048
0.4,0.47,0.509846
0.4,0.48,0.511601
0.4,0.49,0.509573
0.4,0.5,0.508709
0.4,0.51,0.513689
0.4,0.52,0.511269
0.4,0.53,0.513292
0.4,0.54,0.514844
0.4,0.55,0.51597
0.4,0.56,0.517621
0.4,0.57,0.51401
0.4,0.58,0.512466
0.4,0.59,0.516342
0.4,0.6,0.519895
0.4,0.61,0.521197
0.4,0.62,0.520524
0.4,0.63,0.522321
0.4,0.64,0.525072
0.4,0.65,0.524597
0.4,0.66,0.52545
0.4,0.67,0.524194
0.4,0.68,0.526759
0.4,0.69,0.529736
0.4,0.7,0.52892
0.4,0.71,0.532508
0.4,0.72,0.531889
0.4,0.73,0.532717
0.4,0.74,0.536797
0.4,0.75,0.535198
0.4,0.76,0.535398
0.4,0.77,0.537152
0.4,0.78,0.539247
0.41,0,0.541412
0.41,0.01,0.540418
0.41,0.02,0.541413
0.41,0.03,0.538928
0.41,0.04,0.539466
0.41,0.05,0.534785
